ID_Comentario;Texto;Data;Classificacao;Sentimento
442;Demorou muito para chegar.;2022-12-19;Neutro;0.0
443;Entrega super rápida, adorei!;2022-07-23;Positivo;0.41666666666666663
444;Não gostei do atendimento.;2023-08-26;Neutro;0.0
445;Produto veio com defeito.;2022-05-06;Neutro;0.0
446;Muito satisfeito com a compra.;2022-07-07;Neutro;0.0
447;Excelente custo-benefício!;2022-09-01;Neutro;0.0
448;Atendimento muito bom, parabéns!;2023-05-15;Neutro;0.0
449;Não gostei do atendimento.;2022-08-07;Neutro;0.0
450;Péssima qualidade, não recomendo.;2023-05-30;Neutro;0.0
451;Demorou muito para chegar.;2023-02-03;Neutro;0.0
452;Péssima qualidade, não recomendo.;2023-12-19;Neutro;0.0
453;Produto veio com defeito.;2022-03-20;Neutro;0.0
454;Demorou muito para chegar.;2022-11-07;Neutro;0.0
455;Muito satisfeito com a compra.;2022-10-21;Neutro;0.0
456;Produto veio com defeito.;2023-11-07;Neutro;0.0
457;Não era o que eu esperava.;2022-11-18;Neutro;0.0
458;Ótimo produto!;2023-03-10;Neutro;0.0
459;Produto veio com defeito.;2022-10-10;Neutro;0.0
460;Ótimo produto!;2023-02-08;Neutro;0.0
461;Entrega super rápida, adorei!;2023-08-17;Positivo;0.41666666666666663
462;Atendimento muito bom, parabéns!;2022-03-24;Neutro;0.0
463;Excelente custo-benefício!;2022-07-04;Neutro;0.0
464;Demorou muito para chegar.;2022-07-26;Neutro;0.0
465;Não era o que eu esperava.;2023-03-08;Neutro;0.0
466;Não gostei do atendimento.;2022-01-31;Neutro;0.0
467;Demorou muito para chegar.;2023-05-04;Neutro;0.0
468;Demorou muito para chegar.;2023-07-02;Neutro;0.0
469;Ótimo produto!;2023-09-15;Neutro;0.0
470;Ótimo produto!;2023-04-09;Neutro;0.0
471;Excelente custo-benefício!;2022-12-31;Neutro;0.0
472;Muito satisfeito com a compra.;2022-12-22;Neutro;0.0
473;Atendimento muito bom, parabéns!;2022-07-11;Neutro;0.0
474;Demorou muito para chegar.;2022-08-11;Neutro;0.0
475;Produto veio com defeito.;2023-01-16;Neutro;0.0
476;Atendimento muito bom, parabéns!;2023-11-06;Neutro;0.0
477;Ótimo produto!;2023-08-05;Neutro;0.0
478;Não gostei do atendimento.;2023-04-30;Neutro;0.0
479;Não era o que eu esperava.;2022-01-10;Neutro;0.0
480;Ótimo produto!;2023-12-29;Neutro;0.0
481;Entrega super rápida, adorei!;2023-10-29;Positivo;0.41666666666666663
482;Péssima qualidade, não recomendo.;2023-04-12;Neutro;0.0
483;Péssima qualidade, não recomendo.;2022-11-30;Neutro;0.0
484;Demorou muito para chegar.;2022-02-25;Neutro;0.0
485;Não era o que eu esperava.;2022-09-27;Neutro;0.0
486;Excelente custo-benefício!;2022-07-09;Neutro;0.0
487;Péssima qualidade, não recomendo.;2022-11-28;Neutro;0.0
488;Ótimo produto!;2022-04-10;Neutro;0.0
489;Excelente custo-benefício!;2023-12-04;Neutro;0.0
490;Produto veio com defeito.;2022-10-08;Neutro;0.0
491;Ótimo produto!;2023-05-16;Neutro;0.0
492;Excelente custo-benefício!;2023-04-28;Neutro;0.0
493;Não era o que eu esperava.;2023-01-01;Neutro;0.0
494;Entrega super rápida, adorei!;2023-05-28;Positivo;0.41666666666666663
495;Atendimento muito bom, parabéns!;2022-02-01;Neutro;0.0
496;Excelente custo-benefício!;2022-08-05;Neutro;0.0
497;Excelente custo-benefício!;2022-10-11;Neutro;0.0
498;Entrega super rápida, adorei!;2023-08-15;Positivo;0.41666666666666663
499;Demorou muito para chegar.;2022-03-16;Neutro;0.0
500;Demorou muito para chegar.;2023-06-17;Neutro;0.0
501;Péssima qualidade, não recomendo.;2023-07-02;Neutro;0.0
502;Muito satisfeito com a compra.;2023-03-17;Neutro;0.0
503;Atendimento muito bom, parabéns!;2022-08-02;Neutro;0.0
504;Muito satisfeito com a compra.;2022-06-23;Neutro;0.0
505;Não era o que eu esperava.;2023-07-16;Neutro;0.0
506;Péssima qualidade, não recomendo.;2023-03-27;Neutro;0.0
507;Não gostei do atendimento.;2023-04-30;Neutro;0.0
508;Muito satisfeito com a compra.;2022-06-11;Neutro;0.0
509;Atendimento muito bom, parabéns!;2022-12-02;Neutro;0.0
510;Não era o que eu esperava.;2023-10-13;Neutro;0.0
511;Muito satisfeito com a compra.;2023-08-22;Neutro;0.0
512;Muito satisfeito com a compra.;2022-11-15;Neutro;0.0
513;Muito satisfeito com a compra.;2023-11-05;Neutro;0.0
514;Entrega super rápida, adorei!;2023-08-31;Positivo;0.41666666666666663
515;Atendimento muito bom, parabéns!;2022-06-08;Neutro;0.0
516;Excelente custo-benefício!;2023-09-17;Neutro;0.0
517;Produto veio com defeito.;2023-09-29;Neutro;0.0
518;Não gostei do atendimento.;2022-12-20;Neutro;0.0
519;Muito satisfeito com a compra.;2023-09-30;Neutro;0.0
520;Entrega super rápida, adorei!;2022-09-22;Positivo;0.41666666666666663
521;Excelente custo-benefício!;2022-07-12;Neutro;0.0
522;Não era o que eu esperava.;2022-03-13;Neutro;0.0
523;Não gostei do atendimento.;2023-08-30;Neutro;0.0
524;Atendimento muito bom, parabéns!;2022-10-25;Neutro;0.0
525;Atendimento muito bom, parabéns!;2023-11-08;Neutro;0.0
526;Não era o que eu esperava.;2023-11-17;Neutro;0.0
527;Não era o que eu esperava.;2023-02-13;Neutro;0.0
528;Péssima qualidade, não recomendo.;2022-11-20;Neutro;0.0
529;Não era o que eu esperava.;2023-10-08;Neutro;0.0
530;Muito satisfeito com a compra.;2022-10-06;Neutro;0.0
531;Péssima qualidade, não recomendo.;2023-08-30;Neutro;0.0
532;Demorou muito para chegar.;2023-04-16;Neutro;0.0
533;Não era o que eu esperava.;2023-10-20;Neutro;0.0
534;Não gostei do atendimento.;2022-09-09;Neutro;0.0
535;Entrega super rápida, adorei!;2022-04-02;Positivo;0.41666666666666663
536;Demorou muito para chegar.;2023-02-14;Neutro;0.0
537;Péssima qualidade, não recomendo.;2023-03-29;Neutro;0.0
538;Atendimento muito bom, parabéns!;2022-04-28;Neutro;0.0
539;Ótimo produto!;2022-11-29;Neutro;0.0
540;Não era o que eu esperava.;2023-04-26;Neutro;0.0
541;Não gostei do atendimento.;2022-05-08;Neutro;0.0
542;Excelente custo-benefício!;2023-08-26;Neutro;0.0
543;Atendimento muito bom, parabéns!;2023-11-03;Neutro;0.0
544;Entrega super rápida, adorei!;2023-07-07;Positivo;0.41666666666666663
545;Excelente custo-benefício!;2022-09-30;Neutro;0.0
546;Muito satisfeito com a compra.;2022-09-07;Neutro;0.0
547;Demorou muito para chegar.;2022-03-10;Neutro;0.0
548;Ótimo produto!;2023-11-03;Neutro;0.0
549;Produto veio com defeito.;2023-04-04;Neutro;0.0
550;Entrega super rápida, adorei!;2022-01-17;Positivo;0.41666666666666663
551;Péssima qualidade, não recomendo.;2022-08-17;Neutro;0.0
552;Ótimo produto!;2023-11-28;Neutro;0.0
553;Muito satisfeito com a compra.;2022-04-29;Neutro;0.0
554;Ótimo produto!;2023-06-06;Neutro;0.0
555;Produto veio com defeito.;2022-07-24;Neutro;0.0
556;Entrega super rápida, adorei!;2022-06-05;Positivo;0.41666666666666663
557;Ótimo produto!;2022-04-07;Neutro;0.0
558;Excelente custo-benefício!;2022-08-23;Neutro;0.0
559;Atendimento muito bom, parabéns!;2022-10-12;Neutro;0.0
560;Demorou muito para chegar.;2023-10-10;Neutro;0.0
561;Excelente custo-benefício!;2023-01-20;Neutro;0.0
562;Demorou muito para chegar.;2022-12-27;Neutro;0.0
563;Péssima qualidade, não recomendo.;2022-04-26;Neutro;0.0
564;Demorou muito para chegar.;2023-02-04;Neutro;0.0
565;Péssima qualidade, não recomendo.;2022-04-24;Neutro;0.0
566;Demorou muito para chegar.;2022-04-17;Neutro;0.0
567;Atendimento muito bom, parabéns!;2022-07-27;Neutro;0.0
568;Não gostei do atendimento.;2022-03-23;Neutro;0.0
569;Não era o que eu esperava.;2023-09-26;Neutro;0.0
570;Atendimento muito bom, parabéns!;2022-06-29;Neutro;0.0
571;Demorou muito para chegar.;2022-11-15;Neutro;0.0
572;Atendimento muito bom, parabéns!;2023-05-12;Neutro;0.0
573;Excelente custo-benefício!;2023-07-12;Neutro;0.0
574;Não gostei do atendimento.;2023-03-14;Neutro;0.0
575;Péssima qualidade, não recomendo.;2022-11-09;Neutro;0.0
576;Atendimento muito bom, parabéns!;2023-09-01;Neutro;0.0
577;Entrega super rápida, adorei!;2022-06-15;Positivo;0.41666666666666663
578;Produto veio com defeito.;2022-03-03;Neutro;0.0
579;Péssima qualidade, não recomendo.;2023-05-08;Neutro;0.0
580;Entrega super rápida, adorei!;2022-03-11;Positivo;0.41666666666666663
581;Péssima qualidade, não recomendo.;2023-10-05;Neutro;0.0
582;Muito satisfeito com a compra.;2023-08-09;Neutro;0.0
583;Muito satisfeito com a compra.;2022-05-21;Neutro;0.0
584;Produto veio com defeito.;2023-10-22;Neutro;0.0
585;Demorou muito para chegar.;2023-08-09;Neutro;0.0
586;Ótimo produto!;2022-05-01;Neutro;0.0
587;Não gostei do atendimento.;2023-09-24;Neutro;0.0
588;Ótimo produto!;2022-12-16;Neutro;0.0
589;Produto veio com defeito.;2022-12-03;Neutro;0.0
590;Produto veio com defeito.;2023-09-01;Neutro;0.0
591;Excelente custo-benefício!;2022-07-31;Neutro;0.0
592;Muito satisfeito com a compra.;2022-12-14;Neutro;0.0
593;Não gostei do atendimento.;2023-04-04;Neutro;0.0
594;Péssima qualidade, não recomendo.;2023-01-13;Neutro;0.0
595;Excelente custo-benefício!;2023-10-19;Neutro;0.0
596;Muito satisfeito com a compra.;2023-06-11;Neutro;0.0
597;Entrega super rápida, adorei!;2023-05-04;Positivo;0.41666666666666663
598;Péssima qualidade, não recomendo.;2022-07-05;Neutro;0.0
599;Ótimo produto!;2022-11-16;Neutro;0.0
600;Péssima qualidade, não recomendo.;2022-07-17;Neutro;0.0
601;Excelente custo-benefício!;2022-02-16;Neutro;0.0
602;Ótimo produto!;2023-05-10;Neutro;0.0
603;Demorou muito para chegar.;2022-09-01;Neutro;0.0
604;Muito satisfeito com a compra.;2022-03-05;Neutro;0.0
605;Atendimento muito bom, parabéns!;2023-03-27;Neutro;0.0
606;Não gostei do atendimento.;2023-04-23;Neutro;0.0
607;Entrega super rápida, adorei!;2022-04-10;Positivo;0.41666666666666663
608;Excelente custo-benefício!;2023-05-05;Neutro;0.0
609;Produto veio com defeito.;2022-07-10;Neutro;0.0
610;Ótimo produto!;2022-02-14;Neutro;0.0
611;Ótimo produto!;2022-11-26;Neutro;0.0
612;Muito satisfeito com a compra.;2023-08-24;Neutro;0.0
613;Atendimento muito bom, parabéns!;2023-09-02;Neutro;0.0
614;Demorou muito para chegar.;2022-06-21;Neutro;0.0
615;Entrega super rápida, adorei!;2023-12-07;Positivo;0.41666666666666663
616;Entrega super rápida, adorei!;2022-01-06;Positivo;0.41666666666666663
617;Ótimo produto!;2023-12-12;Neutro;0.0
618;Ótimo produto!;2023-12-26;Neutro;0.0
619;Não gostei do atendimento.;2023-10-23;Neutro;0.0
620;Entrega super rápida, adorei!;2022-10-30;Positivo;0.41666666666666663
621;Muito satisfeito com a compra.;2023-08-26;Neutro;0.0
622;Excelente custo-benefício!;2022-12-28;Neutro;0.0
623;Excelente custo-benefício!;2023-06-22;Neutro;0.0
624;Produto veio com defeito.;2022-03-25;Neutro;0.0
625;Entrega super rápida, adorei!;2022-11-18;Positivo;0.41666666666666663
626;Muito satisfeito com a compra.;2022-02-28;Neutro;0.0
627;Ótimo produto!;2022-03-20;Neutro;0.0
628;Ótimo produto!;2022-03-24;Neutro;0.0
629;Péssima qualidade, não recomendo.;2022-11-20;Neutro;0.0
630;Excelente custo-benefício!;2022-10-12;Neutro;0.0
631;Produto veio com defeito.;2022-10-31;Neutro;0.0
632;Atendimento muito bom, parabéns!;2023-11-12;Neutro;0.0
633;Excelente custo-benefício!;2022-05-19;Neutro;0.0
634;Entrega super rápida, adorei!;2023-07-19;Positivo;0.41666666666666663
635;Produto veio com defeito.;2023-06-25;Neutro;0.0
636;Péssima qualidade, não recomendo.;2023-08-27;Neutro;0.0
637;Entrega super rápida, adorei!;2022-11-20;Positivo;0.41666666666666663
638;Produto veio com defeito.;2022-03-15;Neutro;0.0
639;Atendimento muito bom, parabéns!;2022-05-24;Neutro;0.0
640;Não era o que eu esperava.;2023-10-30;Neutro;0.0
641;Atendimento muito bom, parabéns!;2023-12-11;Neutro;0.0
642;Não gostei do atendimento.;2022-01-30;Neutro;0.0
643;Não era o que eu esperava.;2023-10-05;Neutro;0.0
644;Ótimo produto!;2022-03-23;Neutro;0.0
645;Muito satisfeito com a compra.;2022-02-13;Neutro;0.0
646;Não era o que eu esperava.;2023-09-21;Neutro;0.0
647;Péssima qualidade, não recomendo.;2022-05-28;Neutro;0.0
648;Atendimento muito bom, parabéns!;2023-04-24;Neutro;0.0
649;Produto veio com defeito.;2022-07-26;Neutro;0.0
650;Produto veio com defeito.;2022-08-15;Neutro;0.0
651;Muito satisfeito com a compra.;2022-05-13;Neutro;0.0
652;Muito satisfeito com a compra.;2023-03-14;Neutro;0.0
653;Atendimento muito bom, parabéns!;2023-11-03;Neutro;0.0
654;Excelente custo-benefício!;2023-02-20;Neutro;0.0
655;Ótimo produto!;2022-11-04;Neutro;0.0
656;Não era o que eu esperava.;2022-01-22;Neutro;0.0
657;Atendimento muito bom, parabéns!;2023-04-12;Neutro;0.0
658;Péssima qualidade, não recomendo.;2023-11-14;Neutro;0.0
659;Entrega super rápida, adorei!;2022-08-08;Positivo;0.41666666666666663
660;Péssima qualidade, não recomendo.;2022-10-20;Neutro;0.0
661;Produto veio com defeito.;2023-06-02;Neutro;0.0
662;Entrega super rápida, adorei!;2022-02-03;Positivo;0.41666666666666663
663;Demorou muito para chegar.;2023-03-17;Neutro;0.0
664;Atendimento muito bom, parabéns!;2023-02-02;Neutro;0.0
665;Ótimo produto!;2022-10-16;Neutro;0.0
666;Excelente custo-benefício!;2023-05-18;Neutro;0.0
667;Atendimento muito bom, parabéns!;2023-04-28;Neutro;0.0
668;Muito satisfeito com a compra.;2023-02-13;Neutro;0.0
669;Produto veio com defeito.;2022-06-28;Neutro;0.0
670;Atendimento muito bom, parabéns!;2023-09-16;Neutro;0.0
671;Entrega super rápida, adorei!;2022-07-12;Positivo;0.41666666666666663
672;Ótimo produto!;2023-12-04;Neutro;0.0
673;Muito satisfeito com a compra.;2022-10-30;Neutro;0.0
674;Não era o que eu esperava.;2022-07-11;Neutro;0.0
675;Entrega super rápida, adorei!;2023-08-04;Positivo;0.41666666666666663
676;Péssima qualidade, não recomendo.;2023-10-05;Neutro;0.0
677;Não gostei do atendimento.;2023-02-11;Neutro;0.0
678;Entrega super rápida, adorei!;2023-12-05;Positivo;0.41666666666666663
679;Produto veio com defeito.;2023-11-24;Neutro;0.0
680;Demorou muito para chegar.;2022-11-08;Neutro;0.0
681;Não era o que eu esperava.;2022-03-12;Neutro;0.0
682;Produto veio com defeito.;2022-03-01;Neutro;0.0
683;Excelente custo-benefício!;2023-12-28;Neutro;0.0
684;Entrega super rápida, adorei!;2023-04-27;Positivo;0.41666666666666663
685;Muito satisfeito com a compra.;2022-06-08;Neutro;0.0
686;Atendimento muito bom, parabéns!;2022-02-14;Neutro;0.0
687;Excelente custo-benefício!;2023-01-15;Neutro;0.0
688;Péssima qualidade, não recomendo.;2022-07-23;Neutro;0.0
689;Ótimo produto!;2022-03-02;Neutro;0.0
690;Excelente custo-benefício!;2023-01-15;Neutro;0.0
691;Excelente custo-benefício!;2023-04-11;Neutro;0.0
692;Produto veio com defeito.;2023-05-29;Neutro;0.0
693;Demorou muito para chegar.;2023-12-25;Neutro;0.0
694;Excelente custo-benefício!;2023-07-13;Neutro;0.0
695;Atendimento muito bom, parabéns!;2022-12-07;Neutro;0.0
696;Entrega super rápida, adorei!;2023-06-23;Positivo;0.41666666666666663
697;Ótimo produto!;2023-10-11;Neutro;0.0
698;Ótimo produto!;2023-08-22;Neutro;0.0
699;Produto veio com defeito.;2023-05-03;Neutro;0.0
700;Produto veio com defeito.;2023-06-05;Neutro;0.0
701;Não gostei do atendimento.;2022-04-17;Neutro;0.0
702;Entrega super rápida, adorei!;2022-07-23;Positivo;0.41666666666666663
703;Demorou muito para chegar.;2023-11-04;Neutro;0.0
704;Entrega super rápida, adorei!;2023-02-21;Positivo;0.41666666666666663
705;Demorou muito para chegar.;2022-06-29;Neutro;0.0
706;Péssima qualidade, não recomendo.;2023-09-30;Neutro;0.0
707;Atendimento muito bom, parabéns!;2022-01-16;Neutro;0.0
708;Muito satisfeito com a compra.;2022-03-26;Neutro;0.0
709;Não gostei do atendimento.;2023-01-12;Neutro;0.0
710;Não era o que eu esperava.;2023-02-25;Neutro;0.0
711;Excelente custo-benefício!;2022-10-18;Neutro;0.0
712;Ótimo produto!;2022-05-03;Neutro;0.0
713;Demorou muito para chegar.;2022-07-05;Neutro;0.0
714;Ótimo produto!;2023-04-09;Neutro;0.0
715;Péssima qualidade, não recomendo.;2023-10-13;Neutro;0.0
716;Péssima qualidade, não recomendo.;2023-02-17;Neutro;0.0
717;Demorou muito para chegar.;2023-05-03;Neutro;0.0
718;Atendimento muito bom, parabéns!;2023-11-24;Neutro;0.0
719;Não era o que eu esperava.;2022-12-27;Neutro;0.0
720;Não gostei do atendimento.;2023-03-10;Neutro;0.0
721;Entrega super rápida, adorei!;2022-09-28;Positivo;0.41666666666666663
722;Não era o que eu esperava.;2022-01-21;Neutro;0.0
723;Não era o que eu esperava.;2022-04-30;Neutro;0.0
724;Ótimo produto!;2022-08-18;Neutro;0.0
725;Atendimento muito bom, parabéns!;2023-10-17;Neutro;0.0
726;Excelente custo-benefício!;2022-09-02;Neutro;0.0
727;Não gostei do atendimento.;2022-12-19;Neutro;0.0
728;Péssima qualidade, não recomendo.;2022-05-13;Neutro;0.0
729;Não gostei do atendimento.;2023-11-10;Neutro;0.0
730;Atendimento muito bom, parabéns!;2022-05-04;Neutro;0.0
731;Não era o que eu esperava.;2023-08-31;Neutro;0.0
732;Demorou muito para chegar.;2023-11-24;Neutro;0.0
733;Produto veio com defeito.;2022-06-25;Neutro;0.0
734;Não era o que eu esperava.;2022-06-10;Neutro;0.0
735;Não era o que eu esperava.;2022-12-05;Neutro;0.0
736;Demorou muito para chegar.;2023-01-17;Neutro;0.0
737;Produto veio com defeito.;2023-02-20;Neutro;0.0
738;Atendimento muito bom, parabéns!;2023-11-16;Neutro;0.0
739;Péssima qualidade, não recomendo.;2023-10-05;Neutro;0.0
740;Não era o que eu esperava.;2023-02-18;Neutro;0.0
741;Demorou muito para chegar.;2023-12-23;Neutro;0.0
742;Não era o que eu esperava.;2022-01-12;Neutro;0.0
743;Muito satisfeito com a compra.;2022-04-11;Neutro;0.0
744;Não gostei do atendimento.;2023-01-20;Neutro;0.0
745;Produto veio com defeito.;2022-12-16;Neutro;0.0
746;Ótimo produto!;2023-09-25;Neutro;0.0
747;Muito satisfeito com a compra.;2022-04-10;Neutro;0.0
748;Ótimo produto!;2024-01-01;Neutro;0.0
749;Muito satisfeito com a compra.;2022-03-14;Neutro;0.0
750;Não gostei do atendimento.;2022-06-21;Neutro;0.0
751;Atendimento muito bom, parabéns!;2022-10-01;Neutro;0.0
752;Muito satisfeito com a compra.;2023-10-10;Neutro;0.0
753;Excelente custo-benefício!;2023-08-31;Neutro;0.0
754;Entrega super rápida, adorei!;2022-03-21;Positivo;0.41666666666666663
755;Produto veio com defeito.;2023-01-15;Neutro;0.0
756;Excelente custo-benefício!;2023-02-05;Neutro;0.0
757;Demorou muito para chegar.;2023-10-13;Neutro;0.0
758;Não era o que eu esperava.;2023-10-04;Neutro;0.0
759;Ótimo produto!;2023-08-27;Neutro;0.0
760;Produto veio com defeito.;2022-06-30;Neutro;0.0
761;Entrega super rápida, adorei!;2023-05-10;Positivo;0.41666666666666663
762;Péssima qualidade, não recomendo.;2022-01-05;Neutro;0.0
763;Excelente custo-benefício!;2023-09-21;Neutro;0.0
764;Atendimento muito bom, parabéns!;2023-11-30;Neutro;0.0
765;Muito satisfeito com a compra.;2023-09-19;Neutro;0.0
766;Não era o que eu esperava.;2023-08-21;Neutro;0.0
767;Não era o que eu esperava.;2022-05-14;Neutro;0.0
768;Não gostei do atendimento.;2022-08-18;Neutro;0.0
769;Excelente custo-benefício!;2022-08-26;Neutro;0.0
770;Entrega super rápida, adorei!;2022-11-22;Positivo;0.41666666666666663
771;Produto veio com defeito.;2023-12-06;Neutro;0.0
772;Produto veio com defeito.;2022-07-07;Neutro;0.0
773;Entrega super rápida, adorei!;2022-09-05;Positivo;0.41666666666666663
774;Excelente custo-benefício!;2023-06-27;Neutro;0.0
775;Não era o que eu esperava.;2022-05-07;Neutro;0.0
776;Péssima qualidade, não recomendo.;2022-12-24;Neutro;0.0
777;Demorou muito para chegar.;2022-02-16;Neutro;0.0
778;Produto veio com defeito.;2023-02-07;Neutro;0.0
779;Entrega super rápida, adorei!;2022-03-27;Positivo;0.41666666666666663
780;Entrega super rápida, adorei!;2023-05-19;Positivo;0.41666666666666663
781;Ótimo produto!;2022-12-17;Neutro;0.0
782;Excelente custo-benefício!;2023-09-04;Neutro;0.0
783;Atendimento muito bom, parabéns!;2023-08-22;Neutro;0.0
784;Entrega super rápida, adorei!;2024-01-01;Positivo;0.41666666666666663
785;Demorou muito para chegar.;2023-11-03;Neutro;0.0
786;Excelente custo-benefício!;2023-06-12;Neutro;0.0
787;Não gostei do atendimento.;2023-04-03;Neutro;0.0
788;Muito satisfeito com a compra.;2022-09-06;Neutro;0.0
789;Excelente custo-benefício!;2022-06-11;Neutro;0.0
790;Entrega super rápida, adorei!;2022-10-15;Positivo;0.41666666666666663
791;Entrega super rápida, adorei!;2023-12-26;Positivo;0.41666666666666663
792;Demorou muito para chegar.;2023-04-09;Neutro;0.0
793;Não era o que eu esperava.;2023-03-27;Neutro;0.0
